Pronoun-offset,A-offset,B-offset,offsetPronoun-A,offsetPronoun-B,pre_predict-A,pre_predict-B,pre_predict-N,tar_predict-A,tar_predict-B,tar_predict-N,PronounType,GenderBin,CountNounA,CountNounB,Pronoun_binary,IsFinalPro,IsInitialPro
358,324,347,-34,-11,0.4221197182801019,0.4709882770191768,0.10689200470072117,0.41908127865619005,0.4701042502593522,0.11081447108445792,0,0,1,4,0,1,0
262,116,138,-146,-124,0.4809163660076765,0.4069127128453299,0.11217092114699377,0.5073610722689567,0.3778486103334029,0.11479031739764027,0,1,3,1,1,1,0
308,178,222,-130,-86,0.45704533499369143,0.40747641491786135,0.13547825008844727,0.41674883370803767,0.47354385531296833,0.10970731097899392,0,0,2,1,0,1,0
315,233,344,-82,29,0.4429404218321792,0.43586546518562663,0.12119411298219421,0.49995199329257023,0.38836301856559147,0.11168498814183841,1,1,1,3,4,0,0
282,263,275,-19,-7,0.46334965378687065,0.4150607443899666,0.12158960182316243,0.44752459788147025,0.434313747981006,0.1181616541375236,1,1,4,1,4,1,0
314,354,388,40,74,0.3171614466463666,0.5453519290053255,0.13748662434830755,0.4001433920994637,0.4894215940342344,0.11043501386630158,1,1,1,5,4,0,1
327,272,304,-55,-23,0.542273340909011,0.3448340075791748,0.11289265151181424,0.5205458712712864,0.36553239827319023,0.11392173045552348,1,0,1,1,2,1,0
285,80,126,-205,-159,0.41620585329834864,0.473324494198774,0.11046965250287744,0.4988827610882858,0.3863429036150719,0.11477433529664227,1,0,1,1,2,1,0
355,387,416,32,61,0.33255948056678225,0.495741188918238,0.17169933051497982,0.4318288026851081,0.4397225813276554,0.12844861598723661,1,0,2,1,2,0,1
281,0,59,-281,-222,0.4562803931308847,0.4273861755095867,0.11633343135952819,0.445575364961123,0.4342444256756696,0.12018020936320742,0,1,1,1,1,1,0
319,140,332,-179,13,0.45078921450233733,0.4301519988648464,0.11905878663281642,0.45682222937011785,0.4300976311125854,0.11308013951729676,1,0,2,1,2,0,0
217,178,187,-39,-30,0.44223175922426344,0.43370149730244356,0.12406674347329304,0.4388810660343979,0.44554037190479145,0.11557856206081062,1,0,3,2,3,1,0
290,300,349,10,59,0.42770192520645517,0.470581547558209,0.10171652723533553,0.4416224595776871,0.4373191088736394,0.12105843154867331,1,0,4,2,2,0,1
257,144,216,-113,-41,0.4781836623311046,0.3971330396816074,0.12468329798728817,0.4417032495886237,0.44460346419158947,0.11369328621978671,1,0,1,2,3,1,0
306,244,272,-62,-34,0.49379333686920923,0.3845186907038957,0.12168797242689508,0.47732389264641467,0.40614331924653835,0.11653278810704712,1,0,2,2,2,1,0
327,265,347,-62,20,0.40168956760858676,0.48103365099468026,0.1172767813967326,0.505814210679764,0.38533314216080833,0.10885264715942773,1,0,2,1,2,0,0
243,200,226,-43,-17,0.3464769910518502,0.5266420764460799,0.12688093250206994,0.46400873291291955,0.41900161522739243,0.11698965185968789,0,1,2,3,1,1,0
263,235,256,-28,-7,0.38462160797753314,0.5099306400570163,0.10544775196545061,0.4517072641196785,0.4292546062929961,0.11903812958732556,1,1,1,1,4,1,0
757,535,689,-222,-68,0.40694860762836293,0.4742216464576696,0.11882974591396737,0.5380141928282433,0.34379232619362093,0.11819348097813587,0,1,1,1,1,1,0
487,395,476,-92,-11,0.4041375006897374,0.4892010366348635,0.10666146267539914,0.3921518545589292,0.4981393186148204,0.10970882682625036,1,0,3,3,2,1,0
93,26,50,-67,-43,0.3990023442728942,0.4917442096213464,0.1092534461057595,0.41775558874203617,0.4600212913061382,0.12222311995182555,0,1,3,2,1,1,0
188,201,259,13,71,0.3973011144005766,0.4930864926897624,0.10961239290966064,0.4519339444256238,0.4374396673752768,0.11062638819909931,1,1,1,2,4,0,1
373,245,338,-128,-35,0.3832039238308854,0.4961632220041597,0.12063285416495495,0.5254975507772323,0.36027020792504044,0.11423224129772737,0,0,1,1,0,1,0
319,166,219,-153,-100,0.43364668233773,0.4103044960107172,0.15604882165155284,0.4990467831795728,0.3828927087170993,0.11806050810332781,1,0,1,1,2,1,0
417,402,431,-15,14,0.26496672713926994,0.6182043080769508,0.11682896478377919,0.28639283940843435,0.6083059754338397,0.10530118515772569,1,1,1,2,4,0,0
278,227,264,-51,-14,0.44560546954689734,0.4358105354423185,0.11858399501078393,0.5346836444695304,0.3520512710400984,0.11326508449037129,0,0,4,1,0,1,0
289,211,238,-78,-51,0.32640868278990914,0.5386061071866441,0.13498521002344643,0.3373751308922141,0.5519260178970794,0.11069885121070652,1,1,1,1,4,1,0
281,147,179,-134,-102,0.3525569708487715,0.5110483279227352,0.136394701228493,0.41751002644727137,0.4743085600289982,0.1081814135237301,0,1,1,2,1,1,0
387,251,268,-136,-119,0.4485120954069533,0.44132420976939873,0.110163694823648,0.49453485928748053,0.3929546585402423,0.11251048217227724,1,0,2,2,2,1,0
185,256,513,71,328,0.41958090436445,0.44712685942262936,0.1332922362129206,0.43539550998915866,0.44747472197524624,0.11712976803559493,1,1,1,1,4,0,1
471,447,492,-24,21,0.5058372610605665,0.38644090478525794,0.10772183415417542,0.41540232546148137,0.4714918786100936,0.11310579592842496,1,0,1,3,2,0,0
330,274,311,-56,-19,0.33766240095472677,0.5530714856039075,0.10926611344136532,0.44562193814777007,0.4468000276967722,0.10757803415545801,1,0,2,2,2,1,0
260,89,268,-171,8,0.46070141005584453,0.4072275795472487,0.1320710103969065,0.4525685579916667,0.43882598507069354,0.10860545693763952,1,0,3,1,2,0,0
275,149,245,-126,-30,0.35057273689776086,0.5268248888327297,0.12260237426950941,0.4821517805610221,0.40304436337886934,0.11480385606010877,1,0,1,1,2,1,0
280,214,241,-66,-39,0.511966288050506,0.3746139170882504,0.11341979486124376,0.43900844860526866,0.4488758367248507,0.1121157146698807,1,0,2,2,3,1,0
442,232,278,-210,-164,0.24821141192806184,0.5645627639175116,0.1872258241544269,0.43374613465488315,0.4329519734719026,0.1333018918732138,1,0,4,1,2,1,0
270,200,217,-70,-53,0.4308274760130776,0.46548142710449697,0.1036910968824256,0.5334408272310623,0.34818844549062794,0.11837072727830951,1,0,3,1,2,1,0
277,236,259,-41,-18,0.3441077362913975,0.5306862555924217,0.1252060081161807,0.4077169249629241,0.47933685510917934,0.11294621992789665,1,0,1,1,2,1,0
323,399,425,76,102,0.2744529155149987,0.6086679017425208,0.1168791827424805,0.3297974903454143,0.5616455573972906,0.10855695225729486,1,0,2,3,2,0,1
415,353,391,-62,-24,0.33050368951076925,0.5393219531745627,0.1301743573146682,0.40239981246698703,0.485249862000467,0.1123503255325459,1,1,1,1,4,1,0
348,197,267,-151,-81,0.40728610737658366,0.4824437349099421,0.11027015771347423,0.45244223115358645,0.4389912345064825,0.10856653433993106,1,0,2,1,2,1,0
300,162,189,-138,-111,0.40779736034060143,0.47618956427209524,0.11601307538730339,0.522846221918577,0.36316005453413397,0.11399372354728918,0,0,2,1,0,1,0
311,329,404,18,93,0.30829832900271004,0.5774286359691796,0.11427303502811045,0.4570072165670816,0.4310526560310908,0.11194012740182725,1,0,1,1,2,0,1
338,285,313,-53,-25,0.4411098690825284,0.4358791565434031,0.12301097437406848,0.39897390546851186,0.4894016321980091,0.1116244623334789,1,0,1,2,2,1,0
304,264,314,-40,10,0.4026045576540913,0.477140339516214,0.12025510282969454,0.40659789461729473,0.48109077078953527,0.11231133459317003,1,1,1,3,4,0,0
664,488,605,-176,-59,0.44447118177539613,0.4259220625197105,0.1296067557048936,0.540740517194041,0.34234000239975027,0.1169194804062086,0,0,3,5,0,1,0
504,433,452,-71,-52,0.15588414927777844,0.7275306405752994,0.1165852101469223,0.32071057071673303,0.5666656084848233,0.11262382079844349,1,0,1,1,3,1,0
350,282,339,-68,-11,0.39837695723176514,0.48347142501189316,0.11815161775634182,0.49926042120695563,0.3838757997171899,0.11686377907585441,0,1,3,1,1,1,0
294,251,275,-43,-19,0.40592707940463,0.4875206326051339,0.10655228799023618,0.39136014576310224,0.4968447566270636,0.11179509760983436,0,0,1,2,0,1,0
309,119,195,-190,-114,0.4514399418935856,0.44879918519151846,0.09976087291489598,0.460056595181378,0.41316006922327303,0.12678333559534896,1,1,1,2,4,1,0
387,338,373,-49,-14,0.286519846736623,0.6040169674969836,0.10946318576639363,0.4126557026540274,0.47733942826886394,0.11000486907710876,1,1,1,1,4,1,0
324,280,301,-44,-23,0.40790628144889995,0.4869988197672062,0.10509489878389372,0.4593121233802384,0.42771330906202976,0.11297456755773172,1,1,1,1,4,1,0
305,172,258,-133,-47,0.5475226527205004,0.3518933464067113,0.1005840008727886,0.45886001248171165,0.4272314773052898,0.11390851021299864,1,1,1,1,4,1,0
284,222,261,-62,-23,0.44540523790351827,0.4459955467093807,0.10859921538710092,0.38089512593311625,0.5071757736695053,0.11192910039737858,1,0,1,3,2,1,0
266,302,367,36,101,0.4377232402571352,0.4526395374460737,0.1096372222967911,0.44954989549114577,0.4404054753681934,0.11004462914066047,1,0,1,2,2,0,1
3,51,71,48,68,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,1,1,1,4,0,1
255,51,71,-204,-184,0.30439579341908507,0.5754601617367527,0.12014404484416252,0.35865698654577266,0.5299064267714158,0.11143658668281144,0,1,1,2,1,1,0
262,171,184,-91,-78,0.47904720476626284,0.40116102429096023,0.11979177094277675,0.49832893142692336,0.3893846157229076,0.112286452850169,1,1,3,1,4,1,0
409,289,345,-120,-64,0.2479977867286182,0.6196904894622792,0.13231172380910236,0.32492654092030626,0.5635270691030925,0.11154638997660091,0,1,1,2,1,1,0
275,187,311,-88,36,0.4177237620945784,0.4596185485158479,0.12265768938957386,0.4772977086086668,0.39319844263342707,0.1295038487579058,0,0,1,1,0,0,0
347,407,443,60,96,0.4823219120395294,0.39665019895766207,0.12102788900280859,0.5195610964916811,0.36748268319800453,0.11295622031031445,1,0,1,2,2,0,1
439,172,333,-267,-106,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,1,1,1,4,1,0
332,298,319,-34,-13,0.47953662508782574,0.40591272252288524,0.11455065238928917,0.40671427330592347,0.4798313114311628,0.11345441526291351,0,1,3,4,1,1,0
274,298,319,24,45,0.47953662508782574,0.40591272252288524,0.11455065238928917,0.40671427330592347,0.4798313114311628,0.11345441526291351,1,1,3,4,4,0,1
253,145,326,-108,73,0.48429297418964046,0.4059533020988546,0.10975372371150496,0.5054364951338002,0.38519155637749697,0.10937194848870273,0,0,1,1,0,0,0
189,42,68,-147,-121,0.510094859902617,0.38132952797379127,0.10857561212359133,0.45623323496003726,0.43113589495492366,0.112630870085039,1,0,3,1,2,1,0
242,68,129,-174,-113,0.45746566423976814,0.4182721993158168,0.12426213644441507,0.46553189270361156,0.41216103935639675,0.12230706793999153,0,0,1,1,0,1,0
406,438,494,32,88,0.3642209539924583,0.5268251658611977,0.10895388014634405,0.4425681626750597,0.44603787079777196,0.11139396652716844,1,1,3,1,4,0,1
328,157,171,-171,-157,0.40691572958631084,0.4932275375422031,0.09985673287148601,0.42978087055567626,0.4609183870189233,0.10930074242540053,0,1,1,1,1,1,0
262,7,29,-255,-233,0.32982239833218646,0.5647733885559254,0.10540421311188823,0.36368324333423896,0.5248406870547268,0.11147606961103446,1,1,1,2,4,1,0
345,244,306,-101,-39,0.46307612921848407,0.3987221425890018,0.13820172819251414,0.42784419969873155,0.4359973446428688,0.1361584556583996,1,0,1,1,2,1,0
292,195,281,-97,-11,0.46647509642749635,0.4130456819550765,0.12047922161742726,0.5244738224503035,0.3572154130787146,0.1183107644709818,0,0,1,1,0,1,0
371,382,408,11,37,0.4673710477337439,0.41692999876717063,0.1156989534990856,0.39530453774597984,0.49231570149747256,0.11237976075654763,1,1,1,3,4,0,1
344,290,308,-54,-36,0.432625971574803,0.4381546877254108,0.12921934069978627,0.38952228488666096,0.49675921902041237,0.11371849609292632,1,0,2,2,2,1,0
300,216,237,-84,-63,0.4142128372604009,0.46510782516610616,0.1206793375734928,0.4093360542827235,0.4813883623768867,0.10927558334038986,0,1,1,1,1,1,0
288,188,261,-100,-27,0.40320070393923557,0.49172512991867934,0.10507416614208473,0.4785268700275348,0.40361157943593434,0.11786155053653075,1,1,2,1,4,1,0
247,110,182,-137,-65,0.4523542330556932,0.4327862692607511,0.11485949768355558,0.4083632638892758,0.4795247205977302,0.11211201551299409,1,0,1,2,2,1,0
451,378,412,-73,-39,0.45744104630741983,0.44757200308103456,0.09498695061154586,0.4305437653078141,0.45737931331160586,0.11207692138058019,1,0,1,2,2,1,0
254,288,382,34,128,0.5048113324486924,0.35204990853377094,0.14313875901753653,0.4384590305066361,0.4391043691536315,0.12243660033973253,1,0,2,3,2,0,1
279,230,256,-49,-23,0.32346058262781063,0.5287213178539949,0.14781809951819438,0.4417365188484226,0.4337926252025318,0.12447085594904526,0,0,1,1,0,1,0
405,212,303,-193,-102,0.4503300126614057,0.42881117184160356,0.12085881549699061,0.4957449092307735,0.3858254967736202,0.11842959399560606,0,0,2,1,0,1,0
414,371,388,-43,-26,0.1887225646382416,0.698936570569218,0.11234086479254034,0.5074882837903308,0.38111780060657974,0.1113939156030897,0,1,2,1,1,1,0
466,529,569,63,103,0.33525382637672857,0.5451150433806637,0.11963113024260753,0.5413331302854747,0.34064814355099005,0.11801872616353513,0,0,3,1,0,0,1
274,163,197,-111,-77,0.4503432796148463,0.4333876920763751,0.11626902830877862,0.38604733075303127,0.5019688120931568,0.11198385715381186,1,0,3,3,2,1,0
351,174,302,-177,-49,0.4120793521151743,0.45602851964338326,0.13189212824144259,0.5297264583265104,0.3561241317067145,0.1141494099667751,0,0,1,1,0,1,0
412,431,454,19,42,0.49436623514905703,0.35064757080007686,0.15498619405086597,0.4749023619236921,0.39670269190452856,0.12839494617177924,1,0,3,3,2,0,1
286,224,243,-62,-43,0.38936799155831886,0.5031693668181564,0.10746264162352516,0.42089245703624045,0.46769343737627456,0.11141410558748505,1,1,1,2,4,1,0
287,214,276,-73,-11,0.4433871648857427,0.4542550011325758,0.10235783398168147,0.4702211990427005,0.41561915420658957,0.11415964675070966,0,1,2,1,1,1,0
319,179,405,-140,86,0.29737728352064435,0.5859375086396316,0.1166852078397243,0.4556591021089703,0.4313827770384207,0.11295812085260892,1,0,1,1,2,0,0
339,316,430,-23,91,0.3632771709773976,0.5113578346265044,0.12536499439609783,0.4336772541475862,0.45176436921035057,0.11455837664206317,1,0,2,1,2,0,0
373,281,348,-92,-25,0.43615908987945995,0.4239189791569297,0.13992193096361039,0.4732913940105132,0.41618811504334313,0.110520490946144,1,1,1,1,4,1,0
246,175,215,-71,-31,0.4290095548011296,0.45499154116700385,0.11599890403186665,0.4528845504007432,0.4362553459053508,0.1108601036939062,0,0,1,1,0,1,0
314,145,215,-169,-99,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,0,1,1,1,1,1,0
395,428,446,33,51,0.4721308431585203,0.4139115882665787,0.113957568574901,0.5050128856769717,0.380042116608417,0.11494499771461106,1,1,3,2,4,0,1
354,308,327,-46,-27,0.37810634250427866,0.49572111951327075,0.1261725379824505,0.42250806749026826,0.4665430287640721,0.11094890374565937,1,0,1,1,2,1,0
408,427,455,19,47,0.3829686905079496,0.521108507485467,0.09592280200658354,0.5206448882714757,0.36911412858347464,0.1102409831450498,1,0,3,1,2,0,1
388,410,420,22,32,0.4933735254295912,0.4084075688021077,0.09821890576830113,0.5184606067419592,0.3648730926069398,0.11666630065110102,1,0,2,1,2,0,1
318,245,278,-73,-40,0.4200428028269144,0.45821888598052674,0.12173831119255896,0.4485794240299866,0.43950130600306536,0.11191926996694791,1,1,3,3,4,1,0
305,265,277,-40,-28,0.4159485626978798,0.45867179912075084,0.12537963818136943,0.5060266693401685,0.3795334567245858,0.11443987393524584,0,1,4,5,1,1,0
388,333,437,-55,49,0.4593023992226818,0.41588486459470236,0.1248127361826158,0.4027145608675992,0.48560247997885175,0.11168295915354899,1,1,1,3,4,0,0
243,179,211,-64,-32,0.42592608580672264,0.4468710666443362,0.1272028475489413,0.4401205349971105,0.4403426075227123,0.11953685748017708,1,0,2,3,2,1,0
268,281,297,13,29,0.504705637813008,0.3792910961444972,0.1160032660424948,0.4207005414455451,0.4633516331773508,0.11594782537710414,1,0,1,1,2,0,1
498,328,386,-170,-112,0.41192303760134313,0.4807861248659472,0.10729083753270971,0.40164600576720916,0.48765555853744247,0.1106984356953484,0,1,2,2,1,1,0
378,334,353,-44,-25,0.2446053458131499,0.6329516197760002,0.12244303441084978,0.4199269107278513,0.46798872430485533,0.11208436496729329,1,1,2,1,4,1,0
290,305,360,15,70,0.475617847774145,0.39111653410558245,0.13326561812027232,0.4359460704273799,0.4538864636640878,0.11016746590853246,1,0,2,2,2,0,1
353,315,327,-38,-26,0.3885987171091103,0.4971765388495264,0.11422474404136308,0.48291308414046846,0.39147021135874466,0.125616704500787,0,1,1,2,1,1,0
392,408,452,16,60,0.41763793323109716,0.44918930994286754,0.13317275682603502,0.40676627856540465,0.4794596777522175,0.11377404368237787,1,1,2,2,4,0,1
360,300,384,-60,24,0.3406843665485031,0.5429931358809064,0.1163224975705908,0.41884923314086514,0.47213855185546755,0.10901221500366748,1,1,1,2,4,0,0
306,132,175,-174,-131,0.43958621154089467,0.45327331048986813,0.10714047796923705,0.4334702261685331,0.4445771529316814,0.12195262089978552,1,0,1,2,2,1,0
327,158,167,-169,-160,0.329135468869681,0.5416510771509482,0.12921345397937062,0.3857898482689494,0.5032952365937093,0.11091491513734116,1,0,1,1,2,1,0
123,0,31,-123,-92,0.4955390969352039,0.38811319263389954,0.11634771043089677,0.4609087562479908,0.4225782450432184,0.11651299870879057,0,0,1,2,0,1,0
265,201,238,-64,-27,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,0,1,1,2,1,0
467,277,387,-190,-80,0.23411460596346337,0.6333986712344695,0.13248672280206775,0.5392056819365378,0.34281358123500594,0.11798073682845603,0,1,1,1,1,1,0
390,292,307,-98,-83,0.26338516691634656,0.5772714350999486,0.15934339798370517,0.3972638128383368,0.49412637684274735,0.10860981031891591,0,1,1,2,1,1,0
268,131,183,-137,-85,0.37519823472475167,0.47873997793248496,0.14606178734276315,0.5411361121261075,0.34036982002199545,0.11849406785189695,0,0,1,1,0,1,0
241,151,225,-90,-16,0.4207303177853893,0.47622347775519785,0.10304620445941295,0.510254077725987,0.37482506571871893,0.11492085655529401,1,1,2,1,4,1,0
327,244,310,-83,-17,0.4685434996625453,0.41403811253482337,0.11741838780263122,0.446274299532593,0.44179339791016875,0.11193230255723806,1,0,1,1,2,1,0
132,0,122,-132,-10,0.5341222841905735,0.3564028004260135,0.10947491538341296,0.5084481792624987,0.37814943646180726,0.11340238427569392,0,0,1,1,0,1,0
303,244,287,-59,-16,0.3772733378465669,0.5019101678644184,0.12081649428901467,0.42114646487135443,0.47032727505182303,0.10852626007682253,1,1,1,1,4,1,0
363,465,602,102,239,0.5649799857148172,0.307519399969125,0.1275006143160579,0.5437740452516051,0.33717045912710175,0.11905549562129303,1,0,5,7,2,0,1
475,403,461,-72,-14,0.2977228064906596,0.5974045477318802,0.10487264577746028,0.5321291520268838,0.35135935195255225,0.1165114960205637,1,1,1,1,4,1,0
334,301,316,-33,-18,0.3338363898445425,0.568429910640722,0.09773369951473557,0.36192759419966514,0.5275019086250544,0.11057049717528034,0,1,1,2,1,1,0
302,285,295,-17,-7,0.4478035431410982,0.4419985004355619,0.1101979564233399,0.4966638092324913,0.38245599300448446,0.12088019776302408,0,0,1,2,0,1,0
303,204,364,-99,61,0.47084744349778035,0.39862636126057466,0.13052619524164488,0.496750166617455,0.3827809526678113,0.12046888071473352,1,0,3,1,2,0,0
273,195,225,-78,-48,0.3706383815816102,0.5052530614591466,0.12410855695924294,0.47838338853500295,0.41142741013562534,0.11018920132937146,0,1,1,1,1,1,0
300,231,268,-69,-32,0.4409996915697412,0.44474575245108816,0.11425455597917068,0.440122569613683,0.44946212292753457,0.11041530745878235,1,1,2,3,4,1,0
409,321,479,-88,70,0.3237812342973102,0.5363940237698468,0.13982474193284275,0.3936694040383055,0.4952954063092446,0.11103518965244974,1,0,1,3,2,0,0
261,180,233,-81,-28,0.45080726084754913,0.433771765967506,0.11542097318494501,0.5049211141952044,0.3780109466023562,0.11706793920243934,1,1,2,1,4,1,0
471,363,384,-108,-87,0.3419627753222725,0.5322312146091197,0.1258060100686077,0.3807387221944057,0.5107446009864671,0.10851667681912706,0,1,4,1,1,1,0
459,256,322,-203,-137,0.5075327322911942,0.3749649442814346,0.11750232342737096,0.5405929115069441,0.3436634846778405,0.11574360381521526,0,0,2,1,0,1,0
501,397,460,-104,-41,0.4846075822496113,0.354550565775658,0.16084185197473058,0.5395696985059928,0.34492225922151304,0.1155080422724941,0,0,2,4,0,1,0
275,307,351,32,76,0.413260337827273,0.46732241528580226,0.11941724688692504,0.45080385104392834,0.4359269988166776,0.11326915013939395,1,0,2,1,2,0,1
520,457,466,-63,-54,0.343630894053842,0.5237834331180683,0.13258567282808975,0.4968357053130783,0.3895266624063809,0.11363763228054048,1,0,4,1,2,1,0
335,269,320,-66,-15,0.41741116496425895,0.4724717310269328,0.11011710400880838,0.512012229190917,0.36479461084863835,0.12319315996044435,0,1,3,1,1,1,0
130,4,71,-126,-59,0.46373547694972395,0.40935208295016995,0.12691244010010602,0.455490111032542,0.4312785772688071,0.11323131169865103,1,0,2,1,2,1,0
467,387,410,-80,-57,0.4404707619432842,0.4358041166651494,0.12372512139156619,0.39712096479932957,0.4904641736166029,0.11241486158406734,1,0,1,2,2,1,0
307,262,275,-45,-32,0.4884565164699214,0.41009333527287134,0.10145014825720713,0.45539940284317887,0.43246863982575845,0.1121319573310626,1,1,2,2,4,1,0
144,0,34,-144,-110,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,1,1,1,4,1,0
384,287,307,-97,-77,0.3538925028169323,0.5333177606988551,0.11278973648421241,0.3916334188498869,0.4974651552084256,0.11090142594168777,1,0,2,1,2,1,0
220,180,202,-40,-18,0.45368769646319673,0.4307913966017859,0.11552090693501747,0.5228639051229176,0.3645215480787051,0.11261454679837711,1,0,1,4,2,1,0
396,189,347,-207,-49,0.5397327411059889,0.3546192066375293,0.1056480522564818,0.5404096762590225,0.3397210064000071,0.11986931734097055,0,1,1,1,1,1,0
375,296,340,-79,-35,0.43953326337533055,0.4544933372541944,0.10597339937047505,0.45147970393997294,0.43796710112506215,0.11055319493496482,1,0,1,1,2,1,0
298,262,343,-36,45,0.4207418587327274,0.44578391383183,0.13347422743544265,0.41196668446977547,0.4614125504801544,0.12662076505007025,1,0,1,1,2,0,0
251,119,220,-132,-31,0.44497674406853677,0.43727565705445226,0.11774759887701096,0.460554812415028,0.42797581477036056,0.11146937281461156,1,0,1,1,2,1,0
282,200,265,-82,-17,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,0,1,1,2,1,0
219,183,199,-36,-20,0.37265890266213575,0.5109304827281754,0.11641061460968886,0.42745322956199716,0.46135567263566063,0.11119109780234224,1,0,1,3,2,1,0
505,183,196,-322,-309,0.32102001905984284,0.5544764560305906,0.12450352490956637,0.38425986838231374,0.5062162834244153,0.10952384819327067,1,1,2,3,4,1,0
354,258,368,-96,14,0.4498944381082023,0.44458247473078316,0.10552308716101459,0.3373218558450067,0.5523764925671198,0.11030165158787361,1,0,2,3,2,0,0
474,424,452,-50,-22,0.4215722366551198,0.471034974059067,0.10739278928581306,0.35131357000733254,0.5375788280643029,0.1111076019283646,1,0,2,2,2,1,0
475,358,392,-117,-83,0.24449500301691365,0.6031112338269466,0.15239376315613956,0.4760819211380735,0.4107221453632512,0.11319593349867535,0,0,1,5,0,1,0
285,213,254,-72,-31,0.49978410956940467,0.38047681578602843,0.11973907464456707,0.5405798443527202,0.3393266241814275,0.12009353146585233,0,1,2,1,1,1,0
356,378,527,22,171,0.4941933464292284,0.38146359844272887,0.12434305512804267,0.4554917298395455,0.426592725787784,0.11791554437267018,1,0,2,2,2,0,1
286,443,479,157,193,0.42886701101235725,0.45100103333424096,0.12013195565340173,0.4629841145085085,0.4203340129155113,0.11668187257598042,1,1,1,1,4,0,1
300,182,317,-118,17,0.46150621063683855,0.427955839825767,0.11053794953739451,0.43568803444861137,0.45465698876853744,0.10965497678285131,1,0,1,1,2,0,0
143,18,52,-125,-91,0.5395614460163584,0.3361438939396733,0.12429466004396815,0.48625925603231,0.39698992737634947,0.11675081659134053,0,1,1,1,1,1,0
262,200,214,-62,-48,0.4872120354437048,0.3995625322921399,0.11322543226415552,0.4345515470198021,0.45368505120280833,0.11176340177738962,1,0,1,1,3,1,0
333,249,294,-84,-39,0.38628292653823965,0.49614974354113384,0.1175673299206266,0.504079739846895,0.3728003746331073,0.12311988551999747,1,0,2,1,2,1,0
216,173,182,-43,-34,0.4806696654907283,0.4041191124235775,0.11521122208569422,0.47709221516560213,0.40562109669142093,0.11728668814297662,1,1,1,1,4,1,0
384,327,353,-57,-31,0.4794469923661607,0.40713231674515715,0.11342069088868222,0.4805890274523465,0.40433124520808456,0.11507972733956884,0,0,1,1,0,1,0
362,228,245,-134,-117,0.39190639606162875,0.5098808409064819,0.09821276303188918,0.47395941818604315,0.41442692191812186,0.11161365989583527,0,0,2,1,0,1,0
385,353,369,-32,-16,0.46896297187368874,0.4222914435695859,0.10874558455672531,0.4376890386387938,0.4487170012953073,0.11359396006589902,1,0,1,1,2,1,0
272,247,313,-25,41,0.419759298000742,0.47258489285515726,0.10765580914410067,0.42578702412459607,0.4617601142800752,0.112452861595329,1,0,1,1,2,0,0
292,236,254,-56,-38,0.4775269013466597,0.4116121448041147,0.11086095384922569,0.4842290506236611,0.4004143860308994,0.11535656334543963,1,1,1,1,4,1,0
348,378,400,30,52,0.35322231390969766,0.5269431460601721,0.11983454003013044,0.45848358435170805,0.42371337953786053,0.11780303611043154,0,0,4,3,0,0,1
313,249,268,-64,-45,0.3979605579636018,0.47005517389354134,0.13198426814285677,0.5295119370791117,0.35575921241809694,0.11472885050279145,0,1,2,2,1,1,0
381,265,333,-116,-48,0.3885440706448262,0.47924275543138245,0.13221317392379112,0.41668045152433936,0.47481383513460007,0.10850571334106064,1,0,1,1,3,1,0
356,329,381,-27,25,0.3711870460823549,0.5239409148077788,0.10487203910986603,0.4576817498605715,0.43057911705090923,0.11173913308851936,1,0,1,2,2,0,0
292,219,231,-73,-61,0.5034996593820573,0.38514734596637024,0.11135299465157246,0.48120116113586453,0.4063743761566302,0.11242446270750495,0,0,2,3,0,1,0
699,628,653,-71,-46,0.3638339736801643,0.5028906153971407,0.13327541092269538,0.45444536998398755,0.4012661813724228,0.14428844864358975,1,0,1,5,2,1,0
343,284,296,-59,-47,0.4019826827755778,0.4918363336577889,0.1061809835666334,0.44444302875776426,0.43004676710751366,0.12551020413472205,0,1,3,1,1,1,0
392,195,309,-197,-83,0.4432243419814469,0.43737606524032474,0.11939959277822831,0.4870792329186472,0.38437242327631327,0.12854834380503954,1,1,1,1,4,1,0
301,337,369,36,68,0.39761254157055365,0.49171349586110036,0.1106739625683458,0.45109092827325686,0.4369762234417929,0.11193284828495029,1,0,1,8,2,0,1
305,205,322,-100,17,0.4575767489176535,0.44170541512818867,0.10071783595415786,0.3874428112529328,0.501939143911977,0.11061804483509033,1,0,1,1,2,0,0
317,329,551,12,234,0.46630936755830166,0.41250716437478296,0.12118346806691536,0.3806074625721959,0.5066800478186333,0.11271248960917056,1,0,2,3,2,0,1
